,Date,Close.Last,Volume,Open,High,Low
1842,12/8/2015,14.8195,211452,14.5618,15.027,14.304
1841,12/9/2015,14.5177,204923,14.807,14.895,14.26
1840,12/10/2015,14.8258,157807,14.524,14.9076,14.3606
1839,12/11/2015,14.5115,375101,14.6435,14.8698,14.4109
1838,12/14/2015,14.4046,173024,14.5177,14.7189,14.0902
1837,12/15/2015,15.1716,242644,14.6058,15.2848,14.6058
1836,12/16/2015,15.9701,371361,15.4043,16.0456,15.3225
1835,12/17/2015,15.8067,481551,16.1462,16.2657,15.5929
1834,12/18/2015,15.5803,475656,15.7186,16.0519,15.3288
1833,12/21/2015,15.1779,211802,15.6746,15.7075,15.0459
1832,12/22/2015,15.4483,223095,15.2471,15.5552,14.8824
1831,12/23/2015,14.763,335497,15.4734,15.4734,14.7441
1830,12/24/2015,14.6183,228149,14.7755,14.785,14.5555
1829,12/28/2015,14.48,420786,14.4612,14.6246,14.3103
1828,12/29/2015,14.7378,290079,14.5743,14.807,14.4486
1827,12/30/2015,14.8761,247200,14.7001,15.0082,14.6624
1826,12/31/2015,15.0899,228484,14.851,15.2156,14.7755
1825,1/4/2016,14.568,458521,14.8824,14.939,14.26
1824,1/5/2016,14.7378,550587,14.6183,14.9767,14.4674
1823,1/6/2016,14.5869,313477,14.48,15.0019,14.48
1822,1/7/2016,14.2222,496934,14.2788,14.5053,14.1153
1821,1/8/2016,14.0713,293725,14.304,14.4486,14.021
1820,1/11/2016,14.0147,527056,14.1153,14.3606,13.9833
1819,1/12/2016,14.0588,378015,14.1468,14.2788,13.9079
1818,1/13/2016,13.7192,277271,14.0965,14.2348,13.6123
1817,1/14/2016,13.562,255397,13.7821,13.8576,13.3797
1816,1/15/2016,13.1722,500396,13.2477,13.43,12.8767
1815,1/19/2016,13.1471,213286,13.2854,13.4992,13.0213
1814,1/20/2016,12.7384,205496,12.9144,12.9207,12.3611
1813,1/21/2016,12.6629,154712,12.7824,12.9333,12.5812
1812,1/22/2016,12.7007,203333,12.8893,13.0025,12.5812
1811,1/25/2016,12.6315,128843,12.7007,12.7573,12.4869
1810,1/26/2016,13.7318,210096,13.0968,13.7381,12.9585
1809,1/27/2016,13.1534,352331,13.6564,13.6564,13.1219
1808,1/28/2016,13.0402,131262,13.1534,13.2288,12.8893
1807,1/29/2016,13.7067,223588,13.015,13.7067,13.0088
1806,2/1/2016,13.4049,153822,13.6186,13.6186,13.1974
1805,2/2/2016,13.1093,225446,13.2477,13.3231,12.8516
1804,2/3/2016,13.2225,147243,13.2099,13.298,12.9082
1803,2/4/2016,13.5872,253670,13.2414,13.6941,13.2414
1802,2/5/2016,12.7447,412100,13.7632,13.8198,12.6001
1801,2/8/2016,12.7321,333639,12.6126,13.0653,12.1222
1800,2/9/2016,12.6126,170200,12.5183,12.8893,12.3737
1799,2/10/2016,12.6315,166067,12.6755,13.1659,12.5686
1798,2/11/2016,13.0528,153246,12.4052,13.0779,12.2669
1797,2/12/2016,12.8641,434623,13.1345,13.1345,12.38
1796,2/16/2016,14.1028,331509,12.9836,14.2097,12.9836
1795,2/17/2016,13.6564,273180,14.2097,14.4674,13.6438
1794,2/18/2016,13.6375,187159,13.7192,13.7947,13.2099
1793,2/19/2016,13.7507,127447,13.5558,13.7758,13.2602
1792,2/22/2016,14.0085,162088,13.845,14.1342,13.7758
1791,2/23/2016,13.8576,222573,13.9896,14.1216,13.7695
1790,2/24/2016,14.1782,137590,13.7695,14.2537,13.5194
1789,2/25/2016,14.1279,191957,14.2159,14.2474,13.7067
1788,2/26/2016,14.6498,275658,14.2034,14.7504,14.2034
1787,2/29/2016,15.1088,701528,15.5174,15.8695,13.9582
1786,3/1/2016,15.6432,383933,15.1088,15.9764,15.0773
1785,3/2/2016,15.9387,177327,15.6809,15.9639,15.4798
1784,3/3/2016,16.1588,263837,15.8695,16.2091,15.8023
1783,3/4/2016,16.9887,1264564,16.5989,17.127,15.9701
1782,3/7/2016,18.0324,433266,16.9698,18.0702,16.8755
1781,3/8/2016,17.8501,485995,17.8941,18.133,17.7935
1780,3/9/2016,17.8815,308899,17.9381,18.1582,17.7369
1779,3/10/2016,18.2022,242591,17.9255,18.2651,17.6112
1778,3/11/2016,18.5732,299349,18.3657,18.6857,18.0764
1777,3/14/2016,18.4788,187342,18.504,18.8121,18.4726
1776,3/15/2016,18.1582,259331,18.4223,18.5166,18.0604
1775,3/16/2016,18.2336,383717,18.0827,18.416,18.0827
1774,3/17/2016,18.2211,377673,18.2022,18.4097,18.1079
1773,3/18/2016,18.4914,659588,18.2965,18.5354,18.1519
1772,3/21/2016,18.1393,207747,18.4348,18.548,18.089
1771,3/22/2016,17.8249,347144,18.1142,18.2022,17.5734
1770,3/23/2016,17.586,229926,18.0073,18.2336,17.5609
1769,3/24/2016,17.6426,200176,17.5231,17.6678,17.1522
1768,3/28/2016,18.0639,225020,17.8061,18.2336,17.7181
1767,3/29/2016,18.2022,215855,18.0387,18.2651,17.7118
1766,3/30/2016,17.8312,259341,17.7306,17.9884,17.5106
1765,3/31/2016,17.5986,210516,17.8124,17.9978,17.5546
1764,4/1/2016,18.0073,273486,17.5169,18.0702,17.3345
1763,4/4/2016,17.498,219431,18.0324,18.0513,17.4037
1762,4/5/2016,17.3031,123119,17.3345,17.5432,17.1459
1761,4/6/2016,17.6803,154106,17.3785,17.7118,17.3094
1760,4/7/2016,17.1648,171773,17.6237,17.7369,16.9761
1759,4/8/2016,17.2025,101005,17.2779,17.366,16.9887
1758,4/11/2016,16.9447,193057,17.3597,17.3974,16.9007
1757,4/12/2016,17.2213,157084,16.9447,17.3911,16.8944
1756,4/13/2016,17.7055,188718,17.3911,17.8124,17.3336
1755,4/14/2016,17.5169,194729,17.6426,17.674,17.366
1754,4/15/2016,17.3345,88496,17.542,17.6866,17.3157
1753,4/18/2016,17.7432,144912,17.2276,17.7495,17.2276
1752,4/19/2016,17.4477,117980,17.8375,17.9884,17.4037
1751,4/20/2016,17.4603,142705,17.5797,17.7118,17.2968
1750,4/21/2016,17.2654,173530,17.5231,17.762,17.127
1749,4/22/2016,17.2654,202737,17.3408,17.4477,17.039
